pd,pb
3.924958321408046902e-01,5.738880326494935069e-01
3.800464271626518009e-01,5.324447571223387410e-01
3.666116964840425707e-01,5.047755823693937938e-01
3.466654244191548218e-01,4.620458897299387080e-01
3.508351545637771740e-01,4.736974372248149434e-01
3.820997337615349987e-01,5.397846596835008670e-01
3.958412753566333264e-01,5.724214075496106835e-01
3.749000654363608964e-01,5.260838064100076261e-01
3.795788442267194474e-01,5.271472394319499655e-01
3.845370463251663873e-01,5.451596464863542879e-01
3.718197929759572973e-01,5.155399887537737147e-01
3.797123894708501202e-01,5.339140663357364591e-01
3.585599925756627893e-01,4.866295100712983435e-01
4.094283977796821516e-01,6.079552142872540754e-01
4.042852921847966408e-01,6.009441180758511303e-01
4.112702605707383441e-01,6.150904973023566535e-01
4.113460384883320109e-01,6.156419803710797556e-01
3.791784890330062718e-01,5.356749138421655898e-01
3.956711588066589291e-01,5.755240197163766780e-01
4.239947714431863135e-01,6.514002941054645168e-01
4.505237522394655025e-01,7.361547586631538298e-01
4.642517092213082619e-01,7.753310248409102101e-01
4.577934223763415744e-01,7.495898031129589745e-01
4.521498022646778803e-01,7.446112205380015503e-01
4.784790041316861475e-01,8.265426639160675659e-01
4.653690827276404929e-01,7.765749830882662241e-01
4.846180308318237540e-01,8.442836413662442308e-01
4.810388205433217546e-01,8.323370121638742347e-01
4.758378225043196630e-01,8.183253685246588693e-01
4.546867555018002105e-01,7.598248861160802337e-01
4.783145457302393488e-01,8.245293335800263357e-01
4.750439272686115544e-01,8.117942669697948421e-01
4.682496821605440784e-01,8.059096498626980853e-01
4.592676408259261378e-01,7.656190672748101056e-01
4.827994675262106683e-01,8.429496843611622436e-01
5.091713087506449797e-01,9.376843735036589633e-01
4.982788066547861328e-01,9.085969247504548374e-01
4.998020284051024609e-01,9.091889586224783937e-01
4.837932133855319394e-01,8.451651793972174698e-01
4.894582506870148175e-01,8.617381225290127178e-01
4.902148541475737642e-01,8.733507528563165812e-01
5.097664203619441947e-01,9.416966989349567774e-01
5.189190901232038078e-01,9.781089866484001805e-01
5.215285177679218620e-01,9.927326020547344587e-01
5.108893220917455347e-01,9.384978500890569508e-01
5.107454008745564433e-01,9.400524003988216526e-01
5.081784900816042061e-01,9.347604315046761370e-01
5.124706386256735469e-01,9.514484789030097645e-01
5.086873115073734519e-01,9.315786939557608726e-01
5.236503699311725324e-01,9.948654981516111828e-01
5.230088311372327325e-01,9.932066661603276003e-01
5.072449722358026714e-01,9.301000492892552707e-01
5.026762587866269172e-01,9.283514194605065883e-01
5.094283595550851418e-01,9.399828151825379008e-01
4.978390444515175539e-01,9.024831931782140160e-01
4.997300890806332663e-01,8.998068366185945077e-01
4.761761011251298137e-01,8.105627781000303012e-01
4.975239026309832835e-01,8.912268172846963266e-01
4.906920826348672993e-01,8.745026069336960806e-01
4.849836657636173998e-01,8.626828421842209771e-01
4.889215923328154023e-01,8.651975580869251115e-01
4.867336347794318785e-01,8.529395210579523434e-01
4.900081132614536594e-01,8.635580092123781304e-01
5.053006401302271300e-01,9.291981962775408554e-01
4.802980681348657521e-01,8.261135734810808318e-01
5.135434803380578561e-01,9.604100556032203473e-01
5.090606007943035971e-01,9.384087520062061039e-01
5.112109525389493259e-01,9.472272722448391580e-01
5.071933607420752166e-01,9.293231353585656995e-01
5.189715587637927507e-01,9.784750584416771479e-01
5.065793175021077177e-01,9.337575849175003828e-01
4.903522801508525264e-01,8.702192485900963614e-01
4.836672582034729495e-01,8.534470110831243739e-01
4.961828851018591502e-01,8.936441935307908313e-01
4.462581215532364642e-01,7.138172074136932554e-01
4.582209576959541120e-01,7.608267281786309510e-01
4.608674749587052255e-01,7.628041642648999421e-01
4.824612263184068772e-01,8.440959906834680782e-01
5.110086664447544003e-01,9.520353171606186216e-01
5.206571165777534871e-01,9.848036198363475657e-01
5.119767905836478672e-01,9.472345381086274552e-01
5.149861031982256865e-01,9.614493407766375732e-01
5.116674978977868715e-01,9.486322356960291691e-01
4.958111284351682246e-01,8.879484227789783413e-01
5.052481717840613396e-01,9.282729462857708391e-01
5.071931008650538697e-01,9.379379651331650747e-01
5.010505610676899702e-01,9.118941028052006681e-01
4.825275931658349338e-01,8.354276239634074175e-01
5.000679076290934777e-01,9.038872412527191313e-01
4.595840475598038100e-01,7.680774830756837979e-01
4.341410736826788463e-01,6.759167704760042916e-01
4.251829697888729331e-01,6.615862525207572009e-01
5.162302172520174537e-01,9.661060742625963149e-01
5.189766373641971908e-01,9.748044834733028408e-01
5.074887189146624067e-01,9.360246936418383790e-01
5.083515262296380843e-01,9.438629702495734408e-01
5.108077962581525355e-01,9.528529567510759524e-01
5.178215699300525721e-01,9.791224842447371346e-01
5.057452589792612585e-01,9.292175916414554537e-01
5.187482618042501548e-01,9.804676949986164125e-01
5.070683421449589945e-01,9.340047378466618255e-01
5.128037572088929297e-01,9.535454948484844984e-01
5.170296900928590400e-01,9.680590112374800604e-01
5.245586909529295072e-01,9.993185686402484835e-01
5.189303491406823676e-01,9.802113936555596485e-01
5.114328998840570462e-01,9.445812477068039614e-01
5.163204629391197065e-01,9.714386490421059728e-01
5.146510446811128903e-01,9.682367371431236380e-01
5.221759191172016257e-01,9.916983190195134412e-01
4.970237881208994235e-01,8.909755635277830654e-01
4.696594942664695793e-01,7.940773958359502727e-01
4.643050363918657664e-01,7.792060047495119601e-01
4.676664254623556505e-01,7.834098872576116257e-01
4.720314753060643187e-01,8.049092544783786884e-01
4.444775044452410340e-01,7.157949682861267648e-01
4.456991808703212876e-01,7.190412698920994883e-01
4.459107040437303437e-01,7.197431070930175867e-01
3.951925157429629354e-01,5.796928493602396815e-01
3.933510149119672228e-01,5.773854770749322629e-01
4.022415166800050179e-01,5.910918030365583942e-01
3.646810519020354802e-01,5.039335854264401782e-01
3.627407037484670638e-01,4.955387553641097953e-01
3.825741684424589506e-01,5.462603369986414048e-01
4.291673101933367596e-01,6.654568800835312103e-01
4.351368810070467830e-01,6.849876949141447957e-01
4.175890649702512780e-01,6.353685722556258186e-01
3.936037788422644956e-01,5.712059156884474742e-01
3.918822672836931309e-01,5.712146198456464763e-01
3.616093113674397896e-01,4.956387917840229806e-01
3.562806980070404306e-01,4.808390715017483164e-01
3.664290119851444372e-01,5.036925855260087070e-01
3.833843290833089390e-01,5.471228431125435554e-01
3.599749943527997265e-01,4.914211114073410713e-01
4.096099981563625647e-01,6.158207522843160975e-01
3.889671781957202978e-01,5.656814143269237594e-01
3.716959015906375341e-01,5.170570062911434839e-01
3.655896692167673878e-01,5.071548650953499049e-01
3.927930341490185051e-01,5.745476279908859896e-01
4.093141008225221200e-01,6.099389413139513216e-01
4.241695711567175509e-01,6.574983534783447325e-01
4.227018146096020446e-01,6.573981372697622616e-01
4.415493778104706557e-01,7.112629153067459020e-01
4.278740401875958388e-01,6.700214857386197487e-01
4.248009662125289965e-01,6.582581569498485718e-01
4.057574988209746714e-01,6.067281382747760077e-01
3.854559949790187234e-01,5.473328937263584049e-01
3.876621505157553105e-01,5.556217782090107082e-01
3.717778720239742762e-01,5.195710637688554234e-01
3.650671037154644138e-01,4.983649343259849429e-01
3.430359895670083703e-01,4.502190762059710694e-01
3.455010168148727190e-01,4.553021700169840869e-01
3.829632922054930222e-01,5.455303109285791763e-01
3.517287864185662527e-01,4.758482847574068697e-01
3.827392435758453781e-01,5.413313681458821192e-01
3.928039620568719026e-01,5.668938657541787718e-01
3.922859224144096824e-01,5.743467486720829074e-01
3.880591513492572808e-01,5.521940486699674633e-01
4.012432231031656804e-01,5.954290566780721106e-01
4.085546524255403433e-01,6.123958525237044315e-01
4.118020952138225499e-01,6.128625316476934426e-01
4.206616833924138321e-01,6.474116789769506219e-01
4.226283825492140878e-01,6.507460925980267374e-01
4.208375711601393676e-01,6.439841171482301174e-01
4.097966224863219820e-01,6.079180817517485513e-01
3.522076558907450416e-01,4.744805242180323290e-01
3.382593899109148095e-01,4.396118107782919227e-01
3.613678210298706950e-01,5.002564871987489337e-01
3.444197671543967609e-01,4.517594480736589757e-01
3.278866483625439421e-01,4.213415781973278706e-01
3.536960018412132478e-01,4.654080561390568915e-01
3.939051804258427714e-01,5.751195080169139162e-01
4.394598947421240465e-01,6.978813087397931492e-01
4.752992212660952509e-01,8.032513320627981956e-01
4.785114011127593603e-01,8.244522474848704485e-01
4.764003618618166680e-01,8.169332007987072375e-01
4.776839075308671467e-01,8.233491059620702268e-01
4.949157708652964782e-01,8.865902190380086090e-01
5.205898806800867140e-01,9.837347337247297485e-01
5.020300856776023224e-01,9.157184660367463369e-01
5.163597000592492492e-01,9.661235759762113462e-01
4.996178630964189238e-01,9.014509159659579440e-01
5.226713543373557869e-01,9.996727805450077442e-01
5.197886080104576756e-01,9.814936307277731808e-01
5.078231620018938131e-01,9.347109887556578345e-01
5.071591919890828803e-01,9.224475838956306406e-01
4.953671233055232936e-01,8.862377471356307490e-01
4.765596399370544134e-01,8.328593838481135325e-01
4.808625695338182293e-01,8.311178063170430175e-01
4.732498053114209124e-01,8.136493556273741712e-01
4.617284844697301383e-01,7.747718549522295550e-01
4.648078236720793455e-01,7.905240052713805587e-01
4.927488199638985766e-01,8.874713841054870933e-01
3.067398651342368998e-01,3.457814615861883878e-01
2.558301137710398687e-01,2.542951659297023603e-01
2.217140704554582120e-01,2.356804409589187688e-01
3.327775868355016264e-01,4.244639442681606423e-01
3.924968831865883745e-01,5.626934617264447436e-01
4.200199974764568522e-01,6.192536663862884261e-01
3.709692275098748770e-01,4.840418002137575337e-01
4.341981514601479519e-01,6.683046635280751602e-01
4.356489793094489582e-01,6.781109807149827695e-01
4.504457510895902295e-01,6.903483590635770550e-01
5.212307470365368234e-01,9.476397345353798629e-01
3.776765425776923979e-01,5.122306295678851207e-01
1.355535246486697099e-01,8.874024590810791757e-02
1.516480587974386729e-01,1.288761040462638452e-01
9.121382239637536304e-02,5.323727371055968216e-02
6.757557148083273568e-02,1.124337720277224228e-02
1.372547537827187303e-01,1.042366601280503013e-01
1.427586005007506487e-01,1.095068609487760136e-01
1.907357664450258505e-01,1.679561479168291960e-01
1.334162660537577816e-01,9.279472065693716853e-02
1.877076192304907853e-01,1.680437667778242328e-01
3.320983401700899340e-01,4.200889120142752287e-01
2.372764738794609918e-01,2.356248268811663715e-01
1.635981744439102825e-01,1.275640021028145166e-01
9.011688985272711672e-02,3.922118490113472855e-02
2.647850571486296545e-01,2.775363114016998201e-01
2.512134333898924932e-01,2.504806378200576389e-01
1.187175693638991558e-01,7.467418367859050832e-02
3.920687864949268242e-01,5.387096192491106494e-01
3.997010213369559528e-01,5.523052482119604756e-01
4.585181990750432646e-01,7.318754504046494080e-01
3.411843280736701067e-01,4.212885922413030504e-01
1.519053255124352964e-01,1.325775919716566664e-01
1.658734483021450101e-01,1.350848941493929811e-01
5.574139597716035177e-02,6.014165807987220669e-03
5.596165700407208093e-02,3.181493420131735472e-03
5.596165700407208093e-02,3.181493420131735472e-03
7.089787655852301806e-02,1.457577280778086896e-02
1.064679461536797989e-01,5.370439495155351212e-02
1.168783175768749599e-01,6.710324906455539251e-02
5.467273169389617188e-02,1.403873329011241788e-03
6.349703215654090016e-02,4.671375217447894940e-03
1.028808508554324985e-01,5.129317571622089844e-02
1.273674260353213628e-01,9.050122833754972729e-02
3.760189774298274279e-01,5.201314838531518880e-01
4.592526865648569045e-01,7.465805569616198456e-01
4.440272453281459142e-01,6.780089634452474145e-01
4.035985558289148512e-01,6.220511832662968255e-01
2.848867006330090268e-01,3.182737672301391152e-01
2.092046740752337985e-01,2.106378692551335585e-01
2.940584423498611155e-01,3.253326608748923765e-01
2.854984601273609646e-01,3.166547536251831385e-01
2.752709589490852649e-01,3.162889813431349340e-01
2.256339619475298819e-01,2.215729945525294342e-01
3.665382497086248637e-01,4.747609749453675643e-01
4.527823533075815421e-01,7.243371553622683923e-01
4.298277303977219299e-01,6.652265260895475762e-01
3.373340143705628735e-01,4.172290904937185907e-01
6.188518284571460637e-02,1.124709451330231300e-02
1.219855247677214261e-01,7.990672333757720125e-02
1.738717577216404020e-01,1.444341615590598593e-01
2.014374782646876083e-01,1.679801912823794818e-01
6.193239646227519102e-02,8.351862875165871891e-03
3.506449796421109988e-01,4.347482677186500499e-01
2.138676828876686364e-01,2.067836634789477213e-01
2.028625414260774584e-01,1.720256043645184696e-01
3.760198653291791371e-01,5.133017695447604778e-01
2.837001779203126572e-01,3.087592506707457773e-01
1.446807827347609821e-01,9.446847620496368059e-02
2.058695803677294267e-01,2.024950019204994622e-01
3.090354832390345696e-01,3.857287967319524280e-01
4.573457804667208082e-01,7.268365598274921791e-01
4.755724561570593978e-01,7.942466663458694898e-01
5.254151466187760855e-01,9.642454255852886957e-01
4.889414425143661092e-01,8.383233528394969936e-01
5.136441642630533710e-01,9.668973149200207340e-01
5.085794814846023026e-01,9.386889973600380799e-01
5.125512691951225053e-01,9.108573896667044867e-01
4.575807740401207635e-01,7.204720081345837857e-01
5.056187208985807313e-01,8.789510328662156757e-01
4.961171071753655015e-01,8.730992707144482612e-01
5.158852034710765810e-01,9.306822645392495152e-01
4.899655785187103096e-01,8.696726804360972451e-01
4.761576911039356874e-01,7.777947394528357261e-01
4.749714657771543225e-01,7.739604722367479095e-01
5.089130500423091341e-01,9.527479472296711549e-01
5.144819063266117265e-01,9.144998666117208908e-01
5.053425237083425392e-01,8.756395543893007449e-01
4.949715057937366658e-01,8.465810215999113320e-01
5.052662622244984414e-01,8.708024850906859182e-01
5.291337872254638919e-01,9.974783770231849811e-01
5.357209841711154663e-01,9.967342559018629311e-01
3.520643744363624039e-01,4.811422367404453726e-01
1.120148921714331225e-01,6.325618860056324289e-02
3.117162298301137113e-01,3.603191798227984299e-01
3.187807920194369871e-01,3.844011388791607753e-01
2.230354210516421465e-01,2.141425558540596963e-01
1.486624198567719213e-01,1.103592691163938211e-01
5.905954453118071601e-02,1.669426262116658483e-02
1.036338164184361643e-01,5.127490175931587180e-02
3.545064743157866349e-01,4.831001434604331735e-01
4.545996305869063892e-01,7.005839332128744879e-01
5.160079044870868881e-01,9.289785946672910466e-01
5.169299774248540258e-01,9.122577461037688629e-01
4.523315616376425985e-01,6.923662904012410912e-01
4.568119165142963678e-01,7.147163518788135494e-01
4.186318566259352170e-01,6.074330999711414769e-01
3.393834575975802070e-01,4.221120909089240980e-01
3.172610587835552609e-01,3.793667059221774718e-01
9.278402677328390080e-02,3.413868515521512742e-02
1.016835643660119193e-01,6.555509648482726881e-02
6.697968823879621447e-02,1.414232494961119649e-02
8.693046357957710801e-02,4.211835840928621066e-02
1.135977604760944060e-01,6.622690881755488590e-02
1.135977604760944060e-01,6.622690881755488590e-02
2.429731643505017580e-01,2.395877909385202009e-01
4.130378156528859979e-01,5.933589436008022133e-01
4.189078456228875758e-01,6.072532675341536512e-01
5.156324767755459115e-01,9.396089018298634521e-01
4.971628492197256999e-01,8.483094755977496071e-01
3.856983770029427938e-01,5.261884718081073498e-01
4.733510458325440595e-01,7.866010678802528577e-01
4.356432369068251043e-01,6.679184913579442329e-01
3.347707538541508931e-01,4.070802972489028226e-01
1.089549183592146975e-01,5.167262779222408370e-02
3.798977505996188331e-01,5.085608657130342714e-01
4.592731751216511116e-01,7.509339741657601319e-01
1.416926775063046817e-01,1.070840662742339466e-01
1.362949665783701747e-01,9.638352554488760493e-02
1.947241900785433022e-01,1.736827522771001719e-01
2.456099106836293344e-01,2.565945561026909405e-01
2.805826943898724335e-01,3.132355691862674374e-01
1.368949972626427591e-01,9.432104308520092295e-02
1.479474499939936738e-01,1.048108243786777249e-01
5.764545221449576817e-02,5.299270836343008759e-03
7.236380251011478859e-02,1.426172075046601428e-02
2.001791125929887061e-01,1.743766731864427322e-01
1.282430322467252859e-01,8.453502714362969017e-02
9.375968151862702771e-02,5.104461297152086685e-02
1.583797222519982284e-01,1.117960619109926168e-01
3.455904352911717825e-01,4.314042465077927435e-01
3.295167814149253527e-01,3.793801758198004359e-01
2.901620707189330184e-01,3.301755226059933657e-01
4.118375307855398626e-01,5.897595745802928224e-01
3.568787891244509791e-01,4.826142577336942630e-01
3.953513909283714045e-01,5.476123072240451917e-01
5.203389600740130350e-01,9.409227351625596425e-01
4.939448907676611267e-01,8.698670996566771896e-01
3.991215331237221164e-01,5.487183628925916823e-01
5.197710762232760073e-01,9.537123148709469866e-01
5.165182591564692061e-01,9.199638238854758177e-01
4.550682272090276204e-01,7.384152761230404760e-01
4.229269239525229040e-01,6.171015475003546191e-01
4.043668767610254511e-01,5.673431737838907640e-01
4.322142152741819121e-01,6.754133227818445162e-01
4.458056288624984154e-01,6.806893056651660556e-01
2.883478252731131453e-01,3.610983179016120093e-01
2.288989484893595439e-01,2.123365035483345264e-01
1.488675391524026947e-01,1.133134334470154853e-01
1.278357543371265170e-01,7.272423527717890301e-02
2.979711329491722127e-01,3.414552312211637797e-01
2.033265024092939521e-01,1.752971941192289496e-01
1.500746686791135098e-01,1.030900983741080412e-01
2.286833522903272131e-01,2.476665094663008382e-01
2.799292800941514114e-01,3.115947625140803035e-01
2.763967454350372277e-01,2.939576767614457964e-01
2.054238633993967222e-01,1.849348154185577742e-01
5.819831933929975332e-02,4.227376290052903274e-03
1.874249781523578684e-01,1.802147943820059939e-01
1.893583922475136627e-01,1.496871215645941833e-01
2.262710678586975221e-01,2.134760876965653698e-01
3.605533154382883909e-01,4.602302260998549777e-01
1.734505949077425058e-01,1.310988569027936590e-01
3.374764620521519820e-01,4.305931878614962516e-01
2.480561356884216639e-01,2.581841044135515517e-01
1.119837896465596117e-01,5.793656603306125696e-02
1.040395162080061386e-01,6.005042159005152813e-02
1.089180111029401932e-01,5.713453996704315196e-02
1.590944390014503163e-01,1.149422508822172673e-01
3.776332025756842237e-01,5.054322619895194046e-01
3.792534419917871213e-01,4.902639239840366203e-01
3.323362516244548481e-01,4.047182011241373667e-01
2.342910251041383229e-01,2.468959073473413479e-01
2.182236212997444580e-01,1.955390638538410664e-01
1.366697580933844414e-01,7.616745210597998528e-02
1.443374503526685393e-01,1.086285181000427452e-01
2.051765716252293148e-01,1.792227694473096933e-01
1.008535494041302438e-01,5.167374692281011955e-02
3.400102722268347200e-01,4.400746205331335092e-01
2.480152350501107494e-01,2.415777372625168562e-01
3.841759778281406690e-01,5.131643963286369736e-01
4.333238280173681289e-01,6.299410040553355961e-01
4.781477923267253849e-01,7.697127908009311348e-01
4.387736291080548412e-01,6.972457350720330238e-01
4.818901257652658532e-01,8.554045374527474710e-01
4.438094052628572816e-01,6.864931604260061659e-01
4.697681081740300302e-01,7.413862216306591479e-01
5.112279072284754422e-01,9.013433626691039757e-01
5.059547124318944933e-01,8.844712292812969556e-01
5.319578530808044547e-01,9.768281702004784073e-01
4.560798058045373859e-01,7.294941967835669727e-01
3.133792252433658110e-01,3.548835312851950086e-01
3.617247694687040216e-01,4.758326209105845361e-01
5.057672173396791093e-01,8.686965320735980933e-01
4.891127477438239612e-01,8.243318775114027996e-01
5.242871309641833344e-01,9.757960163895871286e-01
4.862727766448785571e-01,8.631538676884211725e-01
5.094888504866134094e-01,8.927022543039015989e-01
5.053357129745797982e-01,8.936401362569799112e-01
4.911276551765916265e-01,8.676696441978705154e-01
5.210607225641147311e-01,9.499067341133117237e-01
5.220971350178547077e-01,9.427163827934701423e-01
4.559117842026876311e-01,7.182473239219411276e-01
4.925977769755236491e-01,8.351681776432787752e-01
4.074112179870496009e-01,5.862686448534433215e-01
4.381560005420346293e-01,6.602978366277117983e-01
4.297491528471436006e-01,6.319831967025093533e-01
4.857571911382616570e-01,8.257880126359351536e-01
4.857571911382616570e-01,8.257880126359351536e-01
5.261913989367160704e-01,9.721813873671205641e-01
5.261913989367160704e-01,9.721813873671205641e-01
4.610112817859807754e-01,7.367949409390817106e-01
3.562485243148789671e-01,4.565084372338212848e-01
1.650065581831643424e-01,1.322402958439876375e-01
9.140429917310674557e-02,3.876016488425294837e-02
2.007539852983026840e-01,1.845908176590452809e-01
3.612515396762870923e-01,4.694789586087131927e-01
7.907470791321626058e-02,2.665313296463101000e-02
1.336721462030490692e-01,8.794702678311761002e-02
1.216456048841882964e-01,6.822524440247404454e-02
1.796639125347701538e-01,1.372691806736946740e-01
2.632977515698043947e-01,2.733663733799116535e-01
3.335376392738898521e-01,4.125633993059232840e-01
1.221536596453354634e-01,6.737424001269125273e-02
1.749966157459008909e-01,1.370446882825725188e-01
7.396658643401317346e-02,1.646458937543568424e-02
2.885892007133266102e-01,3.246346691640596971e-01
1.243308181944739327e-01,7.554060129318049266e-02
7.850724796125416183e-02,4.236870675645183770e-02
1.234120978270514257e-01,7.577969290574165795e-02
1.146261277021946440e-01,6.275861506776479748e-02
1.942299783633321397e-01,1.728194648447974047e-01
2.337309367697756879e-01,2.504938480765815934e-01
6.927671262860740642e-02,2.762700692126139612e-02
2.987241821933606101e-01,3.388730532278977914e-01
3.549661781817458062e-01,4.653776538987065559e-01
3.652893476247565663e-01,4.773430128013557705e-01
3.968020401671585318e-01,5.891159756208028675e-01
1.087409129627772558e-01,5.658428437917713966e-02
2.234729978184014643e-01,2.111513916118729628e-01
2.997222443853629903e-01,3.326937418359626752e-01
1.931503156272967869e-01,1.645153896535609950e-01
1.656341866163059395e-01,1.326271710428144068e-01
8.772679298789555491e-02,3.089127662871601898e-02
3.380023516337509748e-01,3.988653306868869541e-01
2.851096841654056080e-01,3.045688871621424765e-01
3.011417791019064261e-01,3.296462225786832012e-01
2.513415145000693074e-01,2.667537657309784760e-01
1.785914084702033833e-01,1.431319535336009474e-01
4.602329183061691920e-01,7.765952558944190232e-01
4.753661162855858380e-01,7.844607599293637046e-01
4.599123394063495684e-01,7.506543892013917141e-01
5.210262520287743948e-01,9.421090317763806121e-01
4.936515362619418590e-01,8.532254899351663369e-01
4.656526998705300402e-01,7.433744953713752324e-01
4.086909267608998531e-01,5.927567506973626665e-01
2.950854440940643975e-01,3.435228980789334918e-01
3.128766094436421508e-01,3.729280395068811371e-01
4.474665302959878743e-01,6.864067349329665557e-01
4.605881384997435046e-01,7.522811929739525727e-01
4.889448727637531467e-01,8.312929757009298593e-01
5.094627744870349195e-01,8.870450359612978009e-01
5.089585572982172623e-01,8.905941001140297297e-01
2.968090888277949979e-01,3.311099375146674406e-01
3.078262179138815391e-01,3.766278333672871126e-01
1.493145520701024132e-01,1.089244631161918886e-01
2.268241252620558090e-01,2.084985117332319726e-01
3.580755942372189637e-01,4.869037042053671605e-01
1.743296337783291905e-01,1.342844136671548227e-01
2.902141784753149989e-01,3.231124503368045242e-01
2.636805388029921926e-01,2.799905005573085082e-01
2.521624262773278780e-01,2.616630203190161708e-01
2.765922750717472733e-01,3.015720018687427229e-01
3.231045071308333849e-01,3.783566820707257028e-01
1.497940742323682628e-01,1.242100188394176657e-01
1.236609651239685276e-01,6.537170819200581462e-02
4.396083473757176480e-02,1.907334927645200351e-03
1.158210538413391028e-01,6.653379630528177824e-02
1.388671568411058987e-01,8.995885605234037186e-02
3.115789562871779106e-01,3.496298386532283864e-01
3.917877662382143744e-01,5.579676333200139782e-01
2.364284070217457234e-01,2.420493527123603328e-01
2.146802683599577377e-01,1.944802349881524783e-01
2.146802683599577377e-01,1.944802349881524783e-01
2.440204793120500648e-01,2.340033051348325288e-01
2.071457612738339948e-01,1.911171392415767500e-01
2.709622410048699859e-01,2.857698312579836641e-01
3.730115653866794001e-01,4.958178840490913841e-01
6.389721092544273229e-02,6.855136579919873796e-03
9.272142202143711376e-02,3.626851129600799917e-02
8.998026847670488604e-02,3.447438982006868768e-02
3.819270745996792837e-01,5.188708754578095217e-01
2.487296981403221419e-01,2.451315748329561672e-01
1.345095500098556218e-01,9.747058940550305806e-02
5.231948403313898543e-01,9.884607077187366198e-01
4.673890032994656440e-01,7.464994982445001259e-01
4.857323247243705566e-01,8.201615654014301482e-01
5.038777337349958918e-01,8.837061107999468756e-01
5.041739889979369726e-01,8.860281329019340513e-01
2.430921717243630376e-01,2.681820111151548280e-01
5.660087974253707327e-02,1.913951297246124089e-03
1.393696355949883281e-01,1.015089624559302184e-01
1.048031194124253995e-01,5.192629573185338077e-02
5.590297695285760537e-02,1.088318925790268676e-03
3.693034133930555574e-01,4.730664686218647441e-01
1.585861377373913861e-01,1.105752076880715667e-01
1.396964351691622752e-01,8.720011523424529842e-02
2.700566676034893421e-01,2.874467946751598779e-01
2.834608986412874843e-01,3.034482571647150184e-01
2.299168991564528031e-01,2.084987953119034065e-01
2.566262551781394730e-01,2.507383801743732765e-01
2.853734225721688000e-01,2.939334492993762593e-01
6.316166801939213093e-02,1.399471194594213708e-02
6.145499984865615550e-02,5.216746586272705266e-03
1.124843581147453725e-01,7.299933263377643422e-02
8.881259323371323844e-02,3.607839856034318615e-02
8.881259323371323844e-02,3.607839856034318615e-02
8.961841269218806527e-02,4.697075760241620213e-02
1.027915063395143797e-01,4.844401215164564900e-02
2.514134383174571052e-01,2.717564066679513668e-01
2.802197464853689590e-01,3.148191355496171573e-01
4.126343148527553129e-01,6.499889505516124322e-01
4.033113100530458239e-01,5.647873175558757453e-01
2.313169204538430279e-01,2.332816625734174532e-01
1.194754060079595975e-01,7.913627656492411289e-02
2.520911837479785089e-01,2.880107466962925078e-01
2.671184845328852808e-01,2.877699662722349450e-01
2.817825286174290844e-01,3.057380258240143811e-01
1.662937281317478921e-01,1.326876661558947790e-01
3.276782525799007417e-01,4.124644571264827198e-01
1.496459588776423433e-01,1.074939910689266115e-01
1.169453630586699266e-01,5.718309429438478420e-02
1.208230814807050718e-01,6.771943292594481689e-02
1.495733110830575474e-01,1.180232637095288972e-01
2.972209752863769205e-01,3.681528816543954141e-01
4.296864612535712391e-01,6.734747139434291707e-01
3.583995093785090069e-01,4.536013391653120896e-01
3.637090891675718307e-01,5.078606441539528227e-01
3.471615453936823803e-01,4.457205756198209246e-01
4.283742582885889938e-01,6.300881132288316255e-01
3.605456973642581220e-01,4.735421763512813742e-01
3.893376537563924544e-01,5.423894401500189977e-01
3.617151082715515109e-01,4.832494226561377948e-01
3.076743602430599411e-01,3.710220987135217641e-01
2.607503060345032764e-01,2.764387269068692699e-01
2.600659417489063485e-01,2.882041038981560388e-01
3.240617459231117659e-01,3.945660260617256943e-01
3.986869319595974237e-01,5.475689174918954016e-01
3.679171214894892405e-01,5.072255614304559401e-01
3.055547200036567435e-01,3.601992256057967579e-01
2.507417834193233497e-01,2.461773457131044562e-01
1.964687326624672270e-01,1.545996008401873123e-01
7.873323213790883734e-02,2.280135317201827105e-02
2.287662245604450695e-01,2.141002989004122670e-01
2.596254652014414188e-01,2.724540302412632453e-01
4.470937265632659585e-01,6.909688517071737035e-01
3.595970045497641765e-01,4.859490737036539776e-01
3.480224598241256073e-01,4.301132678949036725e-01
2.991706115869687821e-01,3.462052098518156873e-01
2.505399883762389202e-01,2.484463532584254841e-01
4.433977167933949581e-01,7.338069022548278086e-01
3.384015418143005993e-01,4.233991279111863903e-01
1.872379349152443750e-01,1.650482763295704758e-01
3.813181744459950284e-01,5.105911847751056776e-01
4.087411228265242502e-01,5.928749834986207778e-01
4.318558540261110412e-01,6.711911310369095274e-01
4.742917166719590738e-01,7.674579907088124875e-01
4.985333464761571021e-01,8.873936452729866975e-01
5.179189526815412004e-01,9.153668585674644698e-01
3.889156043336742807e-01,5.540659233933564742e-01
3.203498453072759489e-01,3.745231812797766291e-01
2.781212497816889506e-01,3.211352405007255051e-01
2.409145267330511653e-01,2.321065852679692620e-01
4.427165730076463301e-01,6.837125072648300161e-01
5.215873694206734079e-01,9.673705009797433085e-01
5.085499012200318525e-01,9.202402145905950182e-01
4.405640497773190001e-01,6.901961141208972084e-01
4.253731805565902357e-01,6.455628061685707575e-01
3.843057200315901367e-01,5.523017806248606831e-01
1.582742675104644170e-01,1.140057505913169567e-01
2.034914594616591688e-01,1.702444782312486915e-01
