pd,pb
1.102598221594846967e-01,6.638263511777714454e-02
5.877343880947297206e-02,1.014776974136290949e-02
9.548894871970825537e-02,4.357402217908229458e-02
1.993414643364875560e-01,1.775600466598933336e-01
3.226828569854052198e-01,4.031840076940977902e-01
4.235186889273274691e-01,6.103059191349934354e-01
4.517379348283391827e-01,7.337796011940876939e-01
4.788447953516358213e-01,8.185442421765788401e-01
4.876984310700986369e-01,8.403736046107217472e-01
2.834755519590553274e-01,3.045154189384209897e-01
3.384289670936498906e-01,4.294898986665857676e-01
2.683075689496789429e-01,2.906398336040926789e-01
3.439461843570371102e-01,4.295726700650954744e-01
2.967309627447278775e-01,3.543010340244477363e-01
1.721682901464220983e-01,1.417201775253646157e-01
3.196839390939999470e-01,3.906116946413626945e-01
4.336929843806029417e-01,6.650801432024671112e-01
4.768508284895635607e-01,8.055690518300044900e-01
5.120120340461475905e-01,9.416859851788441649e-01
4.715494118627511222e-01,7.906048517648658347e-01
4.077029341276737218e-01,5.885995322165107346e-01
5.092058409095241434e-01,9.475012968643583555e-01
4.822857217019963505e-01,8.334221155707493001e-01
4.757740173607284406e-01,8.050366464048175352e-01
4.256719259693321211e-01,6.211510337126913139e-01
4.319734867047139160e-01,6.614582397314516804e-01
3.745161065446091508e-01,5.191708738142922774e-01
3.810366155194477855e-01,5.138762084792880547e-01
2.742395132830441895e-01,2.997736792932819139e-01
4.489435626532563006e-01,7.440534310610096291e-01
5.008037331629457967e-01,8.846778408791349246e-01
5.105528623754577167e-01,9.444310524368579873e-01
4.717415019926941566e-01,8.053363901219334764e-01
5.303214693491883347e-01,9.913279965802809235e-01
4.961431463839588996e-01,8.673785339040939180e-01
3.298102875434849590e-01,3.982795616328067556e-01
2.910760159233155009e-01,3.450229930315104054e-01
2.557735308207536029e-01,2.833735372910483052e-01
2.646917732914956800e-01,2.665084947664949633e-01
8.812593217084879749e-02,3.491095614787105561e-02
8.532847746166914715e-02,3.385419478574150376e-02
8.532847746166914715e-02,3.385419478574150376e-02
3.672044677422226511e-01,5.048518382319837627e-01
3.693886504525104031e-01,4.875084563690456063e-01
3.537943553296693522e-01,4.734107570739118920e-01
2.531130366296864831e-01,2.559385201362328055e-01
2.029221742584113863e-01,1.961244546238840036e-01
2.367603889895115443e-01,2.582402773495517945e-01
1.571888653152992421e-01,1.155826659163803477e-01
1.971629966360106678e-01,1.834132577762855876e-01
3.331667293896496962e-01,3.957238502639059408e-01
3.173519363516689729e-01,3.762356280959600063e-01
2.984468354564646653e-01,3.424220011066637648e-01
3.739803910034889545e-01,4.983739109816661683e-01
1.417575344658615344e-01,9.543444918884383399e-02
1.115484208045958991e-01,6.561979495092688797e-02
5.652922030593214575e-02,4.666637306694185194e-03
7.543165936485025924e-02,1.837099788646748971e-02
5.008477333320618397e-02,4.033151290277682544e-03
2.063192145711293946e-01,1.894021863376824932e-01
2.005162047108077217e-01,1.750532390396024873e-01
2.907854039109166733e-01,3.445196635846662359e-01
4.378233029446464419e-01,6.804699088305699028e-01
4.268449691723679162e-01,6.199711136556230739e-01
4.753973341562198751e-01,7.786285226243412350e-01
4.443201586811489356e-01,6.793234315036520421e-01
4.941604736137197307e-01,8.448209827706320008e-01
4.577706338698556143e-01,7.384470113433140304e-01
4.639813874018869355e-01,7.471890999261262545e-01
4.624447192978157206e-01,7.712414720234841425e-01
4.417293503228882923e-01,6.843445761282553885e-01
4.669075700664909179e-01,7.655661669432441974e-01
2.835332625594378375e-01,3.226171633581729203e-01
1.974874862064205372e-01,1.666463054442901548e-01
2.907585498138353097e-01,3.340143978270841418e-01
3.845045881557085932e-01,5.449356843513933901e-01
4.247351965573732957e-01,6.378140182384043344e-01
4.081880680081433344e-01,6.086660254035577422e-01
4.530478084849446363e-01,7.168121346539795269e-01
4.202801640292935792e-01,6.240984086685865684e-01
1.365824605115504020e-01,1.040864868356364964e-01
1.976824013250501055e-01,1.692994960156147255e-01
4.183725992798861815e-01,6.117028993755232458e-01
3.648012737072378053e-01,4.894884519832152225e-01
3.266475690956135436e-01,4.167212312434122046e-01
2.132568216100646785e-01,2.230796941791719501e-01
1.284883780483485893e-01,8.624275165262282328e-02
1.822181355980766471e-01,1.483421592592927829e-01
1.501842007474085416e-01,1.084504199982228995e-01
6.745149218942432523e-02,8.934175673909271198e-03
2.589268856145544029e-01,2.881243903622358049e-01
2.012023742661648851e-01,1.834676462770298278e-01
3.160980812255760330e-01,3.673180759116421723e-01
2.712559451943931110e-01,3.006861368587011030e-01
3.240701128389649188e-01,3.848671885495970058e-01
4.797362427147360275e-01,8.036967280819684589e-01
4.739380716913769720e-01,7.906388806636531763e-01
4.136152274872705870e-01,5.956780171226171428e-01
3.801979208320130921e-01,5.255597592075794688e-01
3.811269966756698491e-01,5.057527053487032020e-01
3.539401949687921434e-01,4.520748909497953605e-01
4.294585866197344060e-01,6.390082029417332166e-01
3.599003450353400746e-01,4.562100056414273297e-01
3.120906229844090940e-01,3.594949938752672880e-01
4.028900712905694181e-01,6.005150111933371671e-01
3.305744865878869065e-01,4.213530445508665845e-01
3.653959471842033180e-01,4.823471390624836097e-01
4.097895139290430033e-01,5.837624590466448105e-01
4.283184050533240250e-01,6.524303933409129064e-01
2.765055132181750142e-01,2.954702709301043617e-01
2.156765892895007586e-01,2.050759443411481198e-01
2.238972236810327643e-01,2.072721520578704735e-01
3.235792101105631757e-01,4.337413481896862377e-01
2.275026837705260152e-01,2.114670011158911733e-01
1.561008500126352116e-01,1.218058835416063468e-01
1.477767344899680313e-01,1.171456354639400232e-01
2.387735839378997138e-01,2.362005990287286972e-01
2.470559984112176699e-01,2.534499177925505498e-01
1.559662581882703403e-01,1.197157896136155641e-01
1.921569484642060011e-01,1.706344903904606358e-01
3.809639185540312223e-01,5.144198381407151244e-01
3.024927415985922408e-01,3.519143562857256491e-01
3.440478118378470507e-01,4.291644118349260961e-01
2.653893569371239547e-01,2.679429538564395141e-01
3.764994203276633700e-01,4.998536916724236057e-01
3.622276308690865476e-01,4.842691654458702311e-01
1.515520417817176058e-01,1.182479379163886568e-01
7.834475395945861287e-02,3.990146210602048271e-02
9.443636494338950027e-02,4.734719171892852463e-02
1.725558254685187753e-01,1.309977084445307083e-01
2.238152391851789824e-01,2.174505820941355361e-01
5.082422555431348465e-02,8.208652284398224031e-03
1.475113311447336373e-01,1.214748310182065388e-01
2.754771549964125099e-01,3.223097615328174292e-01
2.969093032360175521e-01,3.350609707356009270e-01
3.617036907657383282e-01,4.704202205531266001e-01
4.024292609300562096e-01,6.195792859225610627e-01
4.361175965785871744e-01,6.756584621610242092e-01
4.008076067442097323e-01,5.743905138255340770e-01
3.731273945126435954e-01,4.909701019415309564e-01
3.070786641431864084e-01,3.801791374681422475e-01
1.940399711684215323e-01,1.828745271795019500e-01
1.974797783358319681e-01,1.702300148631750165e-01
3.477682542000901655e-01,4.611940398035371813e-01
4.394443097789795249e-01,6.931140279176826180e-01
3.996284374258080030e-01,5.642738000531404285e-01
3.517116162222989617e-01,4.508972377969912015e-01
3.115891762086735461e-01,3.557928907538155938e-01
3.204784029946623480e-01,3.779728489908756317e-01
2.658934797677142137e-01,2.893774579741449360e-01
3.764326293378780219e-01,5.104353054632428943e-01
3.309454268071198024e-01,4.178078117466503816e-01
3.379561862610220846e-01,4.234878066499691562e-01
3.141881719394363226e-01,3.760973137053686965e-01
4.118091174285538614e-01,5.849664251616091271e-01
1.964757578683585248e-01,1.636549088105383187e-01
3.912655796402469410e-01,5.318816564745392217e-01
3.753553142833427891e-01,5.429524182355404127e-01
4.988992709702192441e-01,8.785907191762090118e-01
4.977709140067007043e-01,8.820107100572552872e-01
2.819747047180979349e-01,3.275442213719480522e-01
3.066715119696437064e-01,3.537847021474572751e-01
3.306879739919587058e-01,4.082329746150052951e-01
3.593915598537731348e-01,4.569347585998776440e-01
2.820000043427249858e-01,3.090471262916540951e-01
1.492753229928432401e-01,1.145217067612330081e-01
1.026642870312357014e-01,6.083902135777694009e-02
2.284206804333404339e-01,2.265154319224039481e-01
1.598943373170133020e-01,1.150350100072191628e-01
1.433290423119044643e-01,1.002188080467992515e-01
1.314952578457007637e-01,7.795471875782405968e-02
9.146162438370816772e-02,5.516717918749866612e-02
2.201941048710603366e-01,2.033905181392116623e-01
2.217696239489319598e-01,2.253797101304190753e-01
2.360268426827625832e-01,2.383255187278806031e-01
2.578741641156090392e-01,2.666878482297020403e-01
1.838067422075646551e-01,1.596497245065647830e-01
2.598888111152661273e-01,2.821417997308592884e-01
2.007373040030123734e-01,1.841138448800209437e-01
4.060108770311697257e-01,5.775975080230010272e-01
3.322138735755135741e-01,4.095659273564363212e-01
3.766301827367002919e-01,5.166109570684070951e-01
3.344961823614526764e-01,4.304222132733020456e-01
3.047523574659350976e-01,3.693249678947461145e-01
3.810593931871694151e-01,5.380618852300751431e-01
4.124257990772688398e-01,6.068153823159848637e-01
4.945764063856222803e-01,8.725934304407449993e-01
3.915096435313789591e-01,5.376773475282159431e-01
3.154468401473621286e-01,3.855670454435891070e-01
3.986535742090440704e-01,5.607983299245815623e-01
4.330386497663993861e-01,6.565958007701984123e-01
3.684072341353593627e-01,5.259270413143033451e-01
2.152205402765346443e-01,2.375186316047686874e-01
2.321605054582196459e-01,2.375152337379397849e-01
2.170937680380153889e-01,1.978901511839429861e-01
2.449175722043954728e-01,2.554384105065707899e-01
3.456977207875746028e-01,4.359945474710101299e-01
4.898563305776421073e-01,8.523850902742069469e-01
4.533286865130526366e-01,7.084712011347127358e-01
3.999760096901340267e-01,5.590325786951862996e-01
4.200655640668128910e-01,6.162160349632357370e-01
3.604564722946314026e-01,4.822428246084207171e-01
1.333748912914758944e-01,8.135455186243945036e-02
3.347594098112429140e-01,4.143167682289482512e-01
3.740638753853879339e-01,4.994649093753033564e-01
2.408844645750637947e-01,2.661772165913980359e-01
4.118686480090407720e-01,5.824099416429864284e-01
4.275088222407605887e-01,6.448094409988321951e-01
5.000169630181821034e-01,8.723641667375232611e-01
4.894205325579998322e-01,8.488568518975805333e-01
5.045580362510050376e-01,8.912466493751469709e-01
5.045580362510050376e-01,8.912466493751469709e-01
5.262054767064491267e-01,9.650013558771034505e-01
5.108874921266020053e-01,9.372973949154256301e-01
5.140158117109400182e-01,9.235637082905348016e-01
4.529848102677457300e-01,7.231720559068062215e-01
5.297075272199215368e-01,9.920419341749326936e-01
4.779171120383863269e-01,7.829611892082479763e-01
4.847152705003132112e-01,8.284373565729212796e-01
2.621025268938521058e-01,2.740553996846137319e-01
2.251010821429930697e-01,2.028995054673408405e-01
1.542350636714244216e-01,1.085672348726292313e-01
1.560572591969180412e-01,1.154915197161996698e-01
6.940904248380623531e-02,1.779643602999060950e-02
1.505376172682221514e-01,1.060188648051754029e-01
3.288076133295090853e-01,3.915411091421129308e-01
1.736928067287093203e-01,1.466095366092616814e-01
1.596402939775735663e-01,1.375570127166081957e-01
2.699868399665986685e-01,3.074946320697142799e-01
6.997748761412857232e-02,1.424361396855755579e-02
2.144864356273958605e-01,1.954956477484672273e-01
5.304588997550457874e-02,5.720795692881572303e-03
1.314997780710859820e-01,9.139221242868467154e-02
2.083948929277258666e-01,1.929424510827058570e-01
1.544516856447101516e-01,1.089681118154687128e-01
3.764822024512614607e-01,5.036911349541451921e-01
3.650755255340834560e-01,4.836948017656508281e-01
2.227226009083029257e-01,2.289496263939528875e-01
3.468656021741208795e-01,4.464892965150979443e-01
4.693839951765986229e-01,7.797988869148073654e-01
4.357853215646224077e-01,6.857012545298738493e-01
3.850286257873071771e-01,5.306290376214495286e-01
2.531965226518794188e-01,2.838430309947768682e-01
4.099446198613281300e-01,5.835846502753818665e-01
4.084939178704278251e-01,5.980643282564627183e-01
3.038290155398419845e-01,3.665013179781934083e-01
1.598809566503386348e-01,1.270176872397878465e-01
3.464760617545236121e-01,4.347653010469558765e-01
1.376207158328673907e-01,1.074862963538219529e-01
3.913029257618165779e-01,5.743408555869481402e-01
3.549115577283287748e-01,4.664883935315827235e-01
4.120777813682580670e-01,6.116044280868165872e-01
5.211099155426137663e-01,9.730364466594495498e-01
4.809232556486126020e-01,8.141987788075599752e-01
4.090257716015950340e-01,6.045630613643022677e-01
4.987013472931137725e-01,8.678556609404288746e-01
5.148984664180913384e-01,9.431152061607899206e-01
3.693841520607540896e-01,5.160069714527573126e-01
2.804738911767576948e-01,3.173319490175579571e-01
3.180773804027258178e-01,3.755110949517388441e-01
7.710185418970579019e-02,2.990419536438022538e-02
7.660682505175905876e-02,3.866218410339149897e-02
3.239621873935581431e-01,4.168819208498111273e-01
3.706157009292377347e-01,4.947420829623099814e-01
3.803430699032155915e-01,5.284056632166211909e-01
3.705878062049669519e-01,4.949100660139815200e-01
3.680779055689597512e-01,4.960670677603829515e-01
4.241985921051251163e-01,6.137438867241697960e-01
4.610788323310907599e-01,7.342981766451804893e-01
4.098443716230595890e-01,5.938957507587864226e-01
4.820941257117944967e-01,8.261128685628341684e-01
5.044961871564612732e-01,8.926427292623639875e-01
4.806581607528295774e-01,7.945893696532748685e-01
4.405783982274714128e-01,6.695554772324645576e-01
4.037903555813579515e-01,5.706337564921145633e-01
4.576026919411499971e-01,7.198003604984424264e-01
4.934187091761905175e-01,8.481611461952972553e-01
5.256088184619337467e-01,9.868704361063358466e-01
5.007585463343612320e-01,8.595102342907341431e-01
4.991311994854236711e-01,8.686726493525307458e-01
5.100479837785756310e-01,9.334000232565302646e-01
4.033735199421581430e-01,5.911228197965949782e-01
1.984582009217460696e-01,1.701541845081484816e-01
4.770792249907818694e-01,8.023242466319626676e-01
4.756607945379847102e-01,7.743892453915734997e-01
5.038809661645595739e-01,9.082717265721251820e-01
5.050737668220010024e-01,9.027778718994733387e-01
2.271839629053051812e-01,2.147770886121298239e-01
1.777940954337716706e-01,1.451187017044716643e-01
3.156200263959791363e-01,3.720842905258003874e-01
5.702725301841109207e-02,3.277597809613827518e-04
1.113146905831364913e-01,6.944187649078802094e-02
1.071450938853165114e-01,6.182924426844816496e-02
6.057254359817694500e-02,6.308009728084387757e-03
2.895039851802091446e-01,3.195885929018517091e-01
2.959661444218918969e-01,3.512619617035458441e-01
3.306739865991067950e-01,3.992637085053549750e-01
3.923316015681146407e-01,5.654574553199377407e-01
5.112770005133403517e-01,9.371826375172231938e-01
4.989861020803972314e-01,8.541340294781497589e-01
4.096220539230437940e-01,6.093037234753370113e-01
4.918404093240006936e-01,8.309157872490231522e-01
4.688556124523893254e-01,7.729987101829183249e-01
4.826370253583161518e-01,8.067827113305856557e-01
4.644931282881080703e-01,7.654830377916379547e-01
4.067431587234077162e-01,6.131871700390408852e-01
2.115985291787504941e-01,1.909531290267223458e-01
3.351578405003398098e-01,4.076573252416945681e-01
3.628924281637347926e-01,4.726574819099368940e-01
3.948908675345351171e-01,5.408181751921856684e-01
1.827276667060748205e-01,1.585010689989186372e-01
1.428774526785626386e-01,1.021438590316966488e-01
1.516680425537335064e-01,1.168041667493964209e-01
2.271947607656391033e-01,2.131737229686215263e-01
3.600447392402232327e-01,4.555494739332249798e-01
4.086915972241706441e-01,5.795744097103571191e-01
4.721895829195991157e-01,7.686443968278214856e-01
5.249792607469592198e-01,9.657615605361739020e-01
4.806684711388941600e-01,8.210855263452674357e-01
4.344999271461933432e-01,6.641563920391340137e-01
2.759158278429579281e-01,3.016619839295207606e-01
4.889512119753006147e-02,5.843184369340725937e-03
1.458017346362809330e-01,1.205569265285013347e-01
1.356868222036747562e-01,8.502001571399414592e-02
6.463740389125535724e-02,2.326017194792966147e-02
2.179457386123155038e-01,2.023968352658876424e-01
1.396407757262948246e-01,9.458478934677103100e-02
1.249473793025109580e-01,9.324220225387652716e-02
1.920507611152374172e-01,1.730044340516253276e-01
7.764233501188959330e-02,2.382687192612528357e-02
1.596185217209468432e-01,1.140384607471029155e-01
1.697861828881902235e-01,1.380559479483043916e-01
2.704127749235628597e-01,2.856808701701549769e-01
2.134380111389913015e-01,2.045431638913379757e-01
5.525145019022114495e-02,5.163237553432439841e-03
5.089808843388282655e-01,9.415961961452331552e-01
5.000176179671684817e-01,8.584109720433962254e-01
5.034544240799773140e-01,9.097061624819215986e-01
5.291811481492253444e-01,9.635817076451329566e-01
5.130123388001417428e-01,9.030084676306564528e-01
5.166888969639420459e-01,9.340820907716435029e-01
5.166888969639420459e-01,9.340820907716435029e-01
5.247741972460409077e-01,9.589509978359764819e-01
3.981662320338614225e-01,5.686902363820782735e-01
3.603733262015748062e-01,4.715222510745297191e-01
3.475583228318555040e-01,4.306696667162575043e-01
3.671412861804913552e-01,4.790676362098644780e-01
2.471281372739571602e-01,2.540134029748152833e-01
3.306359994443383021e-01,4.224319335322007096e-01
4.148226966850466213e-01,5.925551874624521709e-01
2.975272075914174863e-01,3.467341246622583362e-01
2.130521962676559800e-01,1.980200624777124496e-01
1.726509994769093170e-01,1.453287031984283051e-01
2.792028900467568575e-01,2.901940736721840830e-01
2.826521522087178107e-01,3.180658107449772509e-01
5.350461406610511617e-01,9.980779611848163979e-01
4.792590617691441235e-01,8.004130675024103692e-01
4.905388977381505144e-01,8.520127766784795220e-01
4.199112910848207258e-01,6.068560442566870439e-01
4.235320179811462582e-01,6.677997378691075125e-01
3.628398850888497340e-01,4.865142665134279953e-01
3.559811713760952512e-01,4.698968649922188878e-01
2.983808339977622182e-01,3.465350880923265264e-01
1.146873691716947807e-01,6.916985342124301606e-02
1.229350783582332934e-01,7.049977986330493995e-02
1.125108559439850081e-01,5.746081212536599536e-02
7.257449360376934389e-02,1.576257536531414094e-02
1.888345730902585839e-01,1.664738797249308289e-01
1.604414488442036379e-01,1.344656333206255550e-01
2.859373445073497000e-01,3.201201207403404081e-01
3.797898788308167739e-01,5.288425199254794817e-01
4.998951113136251845e-01,8.909027269203642074e-01
4.840489314144825195e-01,8.161182193597127377e-01
4.620791984227120008e-01,7.433086150742768128e-01
4.270160930601121230e-01,6.273738733463699591e-01
4.601411455033055375e-01,7.305812070719273077e-01
4.696204893593905472e-01,7.624705681212771147e-01
4.611945188068269919e-01,7.360500570997675629e-01
5.242377812130487591e-01,9.796938455104164944e-01
5.059380978767897830e-01,9.126009952604778874e-01
4.820739523570548024e-01,8.283702721870891406e-01
5.240689643818237098e-01,9.848363037104649331e-01
4.938614360895529076e-01,8.352565002605933930e-01
3.491119508954806938e-01,4.386393238039589804e-01
3.080206221893695973e-01,3.571395875078496318e-01
3.707939401664991919e-01,5.087930858194190664e-01
4.574181509947853330e-01,7.513360217583304745e-01
4.421365116748693369e-01,6.876141503625262663e-01
3.256224542604964634e-01,3.939383883952080057e-01
3.958107625030177767e-01,5.521280864156720147e-01
2.579852452372952687e-01,2.683219560705425444e-01
1.231474922615370254e-01,6.792460785387520461e-02
9.495140134298353518e-02,4.318859746524815468e-02
9.964734294206131771e-02,5.563057225489731472e-02
2.510101264437853419e-01,2.699059105220647514e-01
1.291775042573550802e-01,9.078430773596514458e-02
4.001648390611547423e-01,6.007428954861648851e-01
3.646373155300791091e-01,4.760905469014863334e-01
2.852928438184151316e-01,3.124496166430885680e-01
1.537600566906056065e-01,1.114259492037186078e-01
5.914056533344255739e-02,1.070469638756940331e-02
3.041360514906881196e-01,3.499853550256910029e-01
1.186487928631698857e-01,6.394208825361821780e-02
1.206025095155349725e-01,7.431344198178441163e-02
1.499762757138766445e-01,1.125628225417303896e-01
9.837456602628363855e-02,4.980704552986080919e-02
4.611145419913548760e-01,7.730579444059020311e-01
3.554617002478295817e-01,4.578759137826321490e-01
1.598073619469120854e-01,1.190183826350339757e-01
2.342502593708075953e-01,2.191702556367677579e-01
4.293151375049995555e-01,6.297027770965906157e-01
3.894390203690680230e-01,5.308524495090799489e-01
3.101344828371382367e-01,3.725112328479161516e-01
3.223318179681084472e-01,3.825632123795433825e-01
3.020162881145562750e-01,3.570824936176191788e-01
1.644727104816832708e-01,1.420910331695371120e-01
1.128354399939861530e-01,7.253355789316376367e-02
6.290101791497768047e-02,2.589236226456015366e-03
2.146463193960472804e-01,2.039255195635098772e-01
1.773234228295079429e-01,1.459836163003825349e-01
4.382078267753128920e-01,6.690506236280113761e-01
3.961730282806248393e-01,5.688634920014082885e-01
2.519676360764219192e-01,2.534066216204381439e-01
3.535328958029566038e-01,4.579290253381458342e-01
2.772018125280956702e-01,2.919315117684672667e-01
3.060848174907345731e-01,3.440594979129829034e-01
4.614827076703134079e-01,7.329420514520328389e-01
4.711892538291356236e-01,8.095628386001018084e-01
4.843339197705068266e-01,8.124198023207799269e-01
5.275740516422544601e-01,9.746494971199615165e-01
5.071213150427534844e-01,9.098303251369576072e-01
4.359776693645128764e-01,6.572699885631643202e-01
4.919036833528025454e-01,8.554289229881674173e-01
4.479609899702606812e-01,7.202759223004915334e-01
4.591653253068647689e-01,7.434495842216041206e-01
4.832998996253476398e-01,7.947719036311554630e-01
4.767707798840958855e-01,7.761839318893390960e-01
3.641565290996516824e-01,5.303513245422427635e-01
4.582587613090526868e-01,7.285823442059332633e-01
4.914417731830073577e-01,8.566452818035342753e-01
4.755562491769806388e-01,8.214948487273681099e-01
5.021273172679474595e-01,9.006373259201657655e-01
5.087997097673672142e-01,9.101683072972717170e-01
4.377331946198177448e-01,7.039294986906599050e-01
3.521222349016983610e-01,4.363769938168090001e-01
3.704932560789402918e-01,4.890164948269487555e-01
3.704932560789402918e-01,4.890164948269487555e-01
1.733695332006704171e-01,1.571699550198328577e-01
2.471696518828802036e-01,2.444288116405041733e-01
2.350460689380385604e-01,2.214067730695437608e-01
1.428056976352999885e-01,1.150210613917812541e-01
5.315170132353491672e-02,1.978096755226123327e-03
1.179663486968563768e-01,6.405869003621787738e-02
3.539900282691330613e-01,4.660930836620171824e-01
1.198100587227412805e-01,7.439888422206621110e-02
1.850551737514409822e-01,1.554485675531973865e-01
1.220605140208021050e-01,7.293595515201845014e-02
1.307216194222890759e-01,1.092831429419196393e-01
3.959723232880823507e-01,5.658843132282408428e-01
7.638451464249418343e-02,2.235102527907333048e-02
2.618028600793412819e-01,2.664624278489697295e-01
4.388896224592360173e-01,6.531755567200182577e-01
4.981583839073718822e-01,8.774092745473611732e-01
4.605038661047077819e-01,7.364400836432919428e-01
4.720095894480317300e-01,8.200675966000455785e-01
4.924063702985302937e-01,8.975203043070522080e-01
3.869521556807083984e-01,5.446786051035075182e-01
3.793973031045068112e-01,5.094028934787552254e-01
4.368615603984264406e-01,6.773549911889106268e-01
3.700130934781423186e-01,4.891144277507464833e-01
3.683573910254831496e-01,4.850566800673160595e-01
3.912525400436882572e-01,5.369121543202505231e-01
1.983673308380656808e-01,1.814997806378988721e-01
1.782824531751153185e-01,1.516234887518458918e-01
2.517639847913581419e-01,2.461451551255895154e-01
4.255686230073130738e-01,6.505583120142305331e-01
3.748562199678152629e-01,5.178666154079851758e-01
4.410988137273874066e-01,6.691177423096499322e-01
4.392965971109810130e-01,6.916279219540674150e-01
3.450205059786943806e-01,4.502411234066380219e-01
2.353825990279720948e-01,2.363144990901194231e-01
1.006000057276476151e-01,5.264097610656756632e-02
2.918144246761070759e-01,3.538910078298926898e-01
2.066275095506826809e-01,1.993935486672188395e-01
2.399045123060166707e-01,2.492398074775815098e-01
3.653470827744284555e-01,4.894345191734139622e-01
4.141871347770577083e-01,5.884287256185324333e-01
4.569151266130704325e-01,7.416449728324213675e-01
2.974640129974787661e-01,3.336199848528088041e-01
2.916437825855728860e-01,3.334961376806070965e-01
3.425251017461323766e-01,4.316835218302469968e-01
3.454424432276249624e-01,4.374846875805238344e-01
8.420957841881476780e-02,3.110500529914439483e-02
2.875010672158548886e-01,3.462147197196134285e-01
3.810455262370406881e-01,5.028133145578743690e-01
4.045869366713498172e-01,5.684294233591005163e-01
3.587342051312227831e-01,4.618693686414467314e-01
4.198059948099586158e-01,6.676989673051234586e-01
3.790405507700891907e-01,5.173120083799177538e-01
4.837248130314634187e-01,8.466525079665030429e-01
5.097364631739157437e-01,9.142453082256560837e-01
4.925090361427096330e-01,8.467451291692608129e-01
3.550403627329593026e-01,4.541386834829800323e-01
2.637797073097142286e-01,2.929533497824292620e-01
3.628557810397735062e-01,4.764643091349451964e-01
4.393997201828575005e-01,6.748987741157950193e-01
4.140451677316051016e-01,6.107333479091859862e-01
5.264627179601749640e-01,9.703483628527089788e-01
4.633819619885785612e-01,7.622863058913582623e-01
5.081232184705128940e-01,8.904686353760675743e-01
5.142673265374508862e-01,9.419916249758832905e-01
4.609824872753787717e-01,7.422159803889892826e-01
3.610472028106656017e-01,4.722313829166054910e-01
2.381899557888828012e-01,2.308761327744547898e-01
3.146861411724760638e-01,4.183242999946040208e-01
2.288662575774176033e-01,2.184929416081416165e-01
1.840499228622113626e-01,1.802993547315563383e-01
2.027296435003193564e-01,1.866075555120835228e-01
2.789190234521730094e-01,3.089283711844268421e-01
1.507524857566207854e-01,1.077756022882868925e-01
3.046593665950821928e-01,3.467176890180927451e-01
1.881975869697934400e-01,1.669509940519192104e-01
1.733833576454589520e-01,1.339721044872455025e-01
2.405240954172604972e-01,2.408159479601595931e-01
3.924061677524935954e-01,5.490275080213795622e-01
4.199275376337757715e-01,6.283410480929029207e-01
2.914432901952692112e-01,3.573270402483269548e-01
2.408043329416807987e-01,2.403228249071112099e-01
3.371427323210289817e-01,4.314551568584031882e-01
4.029633001408116644e-01,5.912182135496490964e-01
4.799919675561710730e-01,8.129304684077678367e-01
5.053715032745008662e-01,8.815792818737775427e-01
5.174937616160930620e-01,9.499722446191439795e-01
5.107932143514202217e-01,9.456261982859286430e-01
3.432083845966650282e-01,4.381327062860395083e-01
2.677796509429954397e-01,3.126701958471670983e-01
3.957939394789901644e-01,5.746656733562457431e-01
3.752587274894128022e-01,5.224605575499152721e-01
3.842685306870424200e-01,5.322153942961629358e-01
4.716411786430969033e-01,8.229315599204494180e-01
3.773448335176750046e-01,5.216287869350074713e-01
4.419694485990217081e-01,6.861385396874621900e-01
4.558597899000966791e-01,7.452013237576695648e-01
4.871825066298957063e-01,8.136030746303151151e-01
5.102287493208875757e-01,9.095869979085879908e-01
5.143722846725233833e-01,9.429120734088173306e-01
4.683636159777586627e-01,7.549348603136653013e-01
3.671290767430986923e-01,4.851471702487512583e-01
3.692302449051274027e-01,4.907833880859089337e-01
4.681111886457474114e-01,7.774732466519747032e-01
4.107593940178626557e-01,5.977947686161624308e-01
1.683422467607007811e-01,1.527322708579323951e-01
7.165076006143403231e-02,1.530401418193683138e-02
2.121609996283501665e-01,1.962891401058767249e-01
1.655631784510843973e-01,1.215458778149745012e-01
2.403666356524556402e-01,2.344995878713643234e-01
1.561305034605952879e-01,1.266457546199975526e-01
1.696908594531097714e-01,1.379929053481654400e-01
1.988394286085881646e-01,1.705758361237978693e-01
1.759307048056084066e-01,1.455723113143646275e-01
6.884820205502541202e-02,1.297161324759274481e-02
9.637042138589581308e-02,4.116745186320443228e-02
2.304951086494478885e-01,2.143750959764721964e-01
2.579101555422781966e-01,2.688223162603246008e-01
3.026652282103114988e-01,3.655855561561010547e-01
5.091399721839594550e-01,9.044486093222682266e-01
5.200363759273972653e-01,9.515304776000704789e-01
4.946579396308725673e-01,8.949941269961229073e-01
3.246066334329009151e-01,3.797705548912586049e-01
3.524669031586769585e-01,4.593805605763888189e-01
9.449608275194233686e-02,4.839456805262926098e-02
1.966471828491982432e-01,1.649363900431544683e-01
7.821782512329304715e-02,2.885793888273322991e-02
7.045144368997695306e-02,2.682437223744057325e-02
1.859653599732961071e-01,1.759517968675364252e-01
4.049587875036744222e-01,6.024589337079104823e-01
4.765476472571970601e-01,8.086511018230323478e-01
3.190198377055378232e-01,3.739623619546675881e-01
1.821785995855174367e-01,1.554738646532376756e-01
2.852126783577632052e-01,3.194371973776746199e-01
3.038824831694161288e-01,3.599846999295313044e-01
3.631847192331942309e-01,5.070947674654917581e-01
2.811595880345383325e-01,3.123988301318190719e-01
